problem,solver,settings,runtime,found,primal_residual,dual_residual,duality_gap
LIPMWALK0,clarabel,default,0.00033803400219767354,True,0.0,1.6156355767127373e-12,2.325286793669612e-08
LIPMWALK0,clarabel,high_accuracy,0.00032276500132866204,True,0.0,3.031082329574275e-14,2.3275412153189734e-10
LIPMWALK0,clarabel,low_accuracy,0.0003749330026039388,True,0.0,6.626643678231403e-16,0.0008223699277986052
LIPMWALK0,clarabel,mid_accuracy,0.00030353900001500733,True,0.0,1.6156355767127373e-12,2.325286793669612e-08
LIPMWALK0,cvxopt,default,0.000518372002261458,True,0.0,5.5198901005582e-15,1.892683610116297e-07
LIPMWALK0,cvxopt,high_accuracy,0.00046810799904051237,True,0.0,5.5198901005582e-15,1.892683610116297e-07
LIPMWALK0,cvxopt,low_accuracy,0.00046650500007672235,True,0.0,5.5198901005582e-15,1.892683610116297e-07
LIPMWALK0,cvxopt,mid_accuracy,0.00047752500177011825,True,0.0,5.5198901005582e-15,1.892683610116297e-07
LIPMWALK0,daqp,default,4.688800254371017e-05,True,0.0,1.3877787807814457e-16,2.192690473634684e-15
LIPMWALK0,daqp,high_accuracy,3.490499875624664e-05,True,0.0,1.3877787807814457e-16,2.192690473634684e-15
LIPMWALK0,daqp,low_accuracy,3.125899820588529e-05,True,0.0,1.3877787807814457e-16,2.192690473634684e-15
LIPMWALK0,daqp,mid_accuracy,3.129900142084807e-05,True,0.0,1.3877787807814457e-16,2.192690473634684e-15
LIPMWALK0,ecos,default,0.00044257999979890883,False,inf,inf,inf
LIPMWALK0,ecos,high_accuracy,0.0003750530013348907,False,inf,inf,inf
LIPMWALK0,ecos,low_accuracy,0.00037771799907204695,False,inf,inf,inf
LIPMWALK0,ecos,mid_accuracy,0.00037504300053115003,False,inf,inf,inf
LIPMWALK0,gurobi,default,0.0014682930013805162,True,7.299423010476147e-10,8.86425546679781e-10,8.577864751835307e-09
LIPMWALK0,gurobi,high_accuracy,0.0011860340018756688,True,7.299423010476147e-10,8.86425546679781e-10,8.577864751835307e-09
LIPMWALK0,gurobi,low_accuracy,0.0011533630022313446,True,7.299423010476147e-10,8.86425546679781e-10,8.577864751835307e-09
LIPMWALK0,gurobi,mid_accuracy,0.001143784997111652,True,7.299423010476147e-10,8.86425546679781e-10,8.577864751835307e-09
LIPMWALK0,highs,default,0.0006396890021278523,False,inf,inf,inf
LIPMWALK0,highs,high_accuracy,0.0005148050004208926,False,inf,inf,inf
LIPMWALK0,highs,low_accuracy,0.0005027429979236331,False,inf,inf,inf
LIPMWALK0,highs,mid_accuracy,0.000499806999869179,False,inf,inf,inf
LIPMWALK0,jaxopt_osqp,default,0.22524476399848936,True,0.0,8.581679652033304e-05,0.0010076474168146388
LIPMWALK0,jaxopt_osqp,high_accuracy,0.24118213299880153,False,inf,inf,inf
LIPMWALK0,jaxopt_osqp,low_accuracy,0.2182408230000874,True,0.0,8.581679652033304e-05,0.0010076474168146388
LIPMWALK0,jaxopt_osqp,mid_accuracy,0.21452376399975037,True,0.0,2.750293686404337e-07,4.284182786307156e-08
LIPMWALK0,kvxopt,default,0.0007310100008908194,True,0.0,5.5198901005582e-15,1.892683610116297e-07
LIPMWALK0,kvxopt,high_accuracy,0.0005909169994993135,True,0.0,5.5198901005582e-15,1.892683610116297e-07
LIPMWALK0,kvxopt,low_accuracy,0.0005878720003238413,True,0.0,5.5198901005582e-15,1.892683610116297e-07
LIPMWALK0,kvxopt,mid_accuracy,0.0010095229990838561,True,0.0,5.5198901005582e-15,1.892683610116297e-07
LIPMWALK0,osqp,default,0.0004841879999730736,True,3.145563320428035e-05,0.0012002505592493213,0.00028870133385466845
LIPMWALK0,osqp,high_accuracy,0.000819827000668738,True,9.99250682198749e-12,4.005850763946772e-10,5.902193733753336e-10
LIPMWALK0,osqp,low_accuracy,0.00039234499854501337,True,1.8452954976599933e-05,0.0007198131553614916,0.0007808705275432481
LIPMWALK0,osqp,mid_accuracy,0.0005899460011278279,True,1.0234431718769699e-08,4.102903916969672e-07,6.046196219244848e-07
LIPMWALK0,piqp,default,0.00011794100282713771,True,0.0,5.949621871559341e-12,1.1975084812654302e-10
