problem,solver,settings,runtime,found,primal_residual,dual_residual,duality_gap
LIPMWALK1,qpalm,mid_accuracy,0.0004324260000885,True,1.1650591547063273e-07,3.3940752985905926e-10,8.82002736679599e-08
LIPMWALK1,qpoases,default,0.000300518999893,True,0.0,3.41740524767431e-16,3.4139358007223564e-15
LIPMWALK1,qpoases,high_accuracy,0.0004586139998536,True,1.6653345369377348e-16,2.220446049250313e-16,3.6914915568786455e-15
LIPMWALK1,qpoases,low_accuracy,0.0001583180001034,True,8.819611707622247e-13,3.3827107781547743e-16,8.418543639976409e-13
LIPMWALK1,qpoases,mid_accuracy,0.000328047000039,True,0.0,3.41740524767431e-16,3.4139358007223564e-15
LIPMWALK1,qpswift,default,0.000608992002526,False,inf,inf,inf
LIPMWALK1,qpswift,high_accuracy,0.0005697609994967,False,inf,inf,inf
LIPMWALK1,qpswift,low_accuracy,0.0006015629987814,False,inf,inf,inf
LIPMWALK1,qpswift,mid_accuracy,0.0005704770010197,False,inf,inf,inf
LIPMWALK1,quadprog,default,5.945800012341351e-05,True,5.551115123125783e-17,2.3592239273284576e-16,3.3584246494910985e-15
LIPMWALK1,quadprog,high_accuracy,5.739299990636937e-05,True,5.551115123125783e-17,2.3592239273284576e-16,3.3584246494910985e-15
LIPMWALK1,quadprog,low_accuracy,4.383800001050986e-05,True,5.551115123125783e-17,2.3592239273284576e-16,3.3584246494910985e-15
LIPMWALK1,quadprog,mid_accuracy,4.219099992042175e-05,True,5.551115123125783e-17,2.3592239273284576e-16,3.3584246494910985e-15
LIPMWALK1,scs,default,0.000437133999867,True,8.247735284039326e-05,0.0001544790313063,0.0001830173496428
LIPMWALK1,scs,high_accuracy,0.0006505320000087,True,4.759970195777896e-12,2.5326962749261384e-14,3.2389091408902004e-12
LIPMWALK1,scs,low_accuracy,0.0003948549999677,True,8.247735284039326e-05,0.0001544790313063,0.0001830173496428
LIPMWALK1,scs,mid_accuracy,0.0005025529999329,True,9.054515378581484e-07,1.573311561760271e-09,5.763863742125341e-07
LIPMWALK10,clarabel,default,0.0003707790001499234,True,2.7755575615628914e-17,7.909471688716252e-15,1.0575377518140527e-09
LIPMWALK10,clarabel,high_accuracy,0.00037837500008208735,True,2.7755575615628914e-17,3.2439329000766293e-16,1.0577400066935638e-11
LIPMWALK10,clarabel,low_accuracy,0.00031879099992693227,True,2.7755575615628914e-17,8.773775456161204e-11,0.00024069365542489507
LIPMWALK10,clarabel,mid_accuracy,0.00035211799990975123,True,2.7755575615628914e-17,4.135346579059451e-13,1.0554618834479612e-07
LIPMWALK10,cvxopt,default,0.0009699089998775,True,2.775557561562892e-17,7.37257477290143e-17,3.2918098524792334e-08
LIPMWALK10,cvxopt,high_accuracy,0.0007929869998406,True,2.775557561562892e-17,7.37257477290143e-17,3.2918098524792334e-08
LIPMWALK10,cvxopt,low_accuracy,0.000795614999788,True,2.775557561562892e-17,7.37257477290143e-17,3.2918098524792334e-08
LIPMWALK10,cvxopt,mid_accuracy,0.0008624750000763,True,2.775557561562892e-17,7.37257477290143e-17,3.2918098524792334e-08
LIPMWALK10,daqp,default,8.582400005252566e-05,True,2.775557561562892e-17,1.6306400674181987e-16,7.2164496600635185e-16
LIPMWALK10,daqp,high_accuracy,6.936799991308362e-05,True,2.775557561562892e-17,1.6306400674181987e-16,7.2164496600635185e-16
LIPMWALK10,daqp,low_accuracy,6.57190000765695e-05,True,2.775557561562892e-17,1.6306400674181987e-16,7.2164496600635185e-16
LIPMWALK10,daqp,mid_accuracy,6.383000004461792e-05,True,2.775557561562892e-17,1.6306400674181987e-16,7.2164496600635185e-16
LIPMWALK10,ecos,default,0.0006615370000417,False,inf,inf,inf
LIPMWALK10,ecos,high_accuracy,0.0006314650001968,False,inf,inf,inf
LIPMWALK10,ecos,low_accuracy,0.0006645299999945,False,inf,inf,inf
LIPMWALK10,ecos,mid_accuracy,0.000632558999996,False,inf,inf,inf
LIPMWALK10,gurobi,default,0.002088434000143,True,2.775557561562892e-17,1.8605533780302608e-12,1.5685056031777828e-10
LIPMWALK10,gurobi,high_accuracy,0.0018788669999594,True,2.775557561562892e-17,1.8605533780302608e-12,1.5685056031777828e-10
LIPMWALK10,gurobi,low_accuracy,0.0020302549999087,True,2.775557561562892e-17,1.8605533780302608e-12,1.5685056031777828e-10
LIPMWALK10,gurobi,mid_accuracy,0.0017685069999515,True,2.775557561562892e-17,1.8605533780302608e-12,1.5685056031777828e-10
LIPMWALK10,highs,default,0.0009323619999577,True,1.8735013540549523e-14,4.838266003340946e-07,8.791143215863828e-06
LIPMWALK10,highs,high_accuracy,0.0008273949999875,True,1.8735013540549523e-14,4.838266003340946e-07,8.791143215863828e-06
LIPMWALK10,highs,low_accuracy,0.0007625480000115,True,1.8735013540549523e-14,4.838266003340946e-07,8.791143215863828e-06
LIPMWALK10,highs,mid_accuracy,0.0008369050001419,True,1.8735013540549523e-14,4.838266003340946e-07,8.791143215863828e-06
LIPMWALK10,hpipm,default,0.0009434590001546,False,inf,inf,inf
